Program Code,Account Owner,Location Account Number,Account ID (18 char),Combined,Location: Account Name,SAP Account Name 2,Location Address,SAP Customer Group 5 Desc,Approval Status,SAP Sales Office Desc,Approval Date,Active Account,Marketing Solution: Marketing Solutions,Primary Industry,SAP Sales Group Desc
CY24-LOYALTY,Steve Addleman,0000338013,0013700000ARzHEAA1,"BEST ONE OF INDY9302 E 30TH ST, INDIANAPOLIS, IN 46229 US",BEST ONE OF INDY,ATTN DOT,"9302 E 30TH ST, INDIANAPOLIS, IN 46229 US",BEST ONE,Approved,IC DIRECT SALES,"1/3/2024, 11:32 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Steve Addleman,0000707239,0011S0000152f31QAA,"BEST ONE OF INDY - TIPTON804 WEST JEFFERSON ST, TIPTON, IN 46072 US",BEST ONE OF INDY - TIPTON,,"804 WEST JEFFERSON ST, TIPTON, IN 46072 US",BEST ONE,Approved,IC DIRECT SALES,"1/3/2024, 11:51 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Steve Addleman,0000699525,0011S00000knNK7QAM,"BEST ONE OF PLYMOUTH2150 N OAK ST, PLYMOUTH, IN 46563 US",BEST ONE OF PLYMOUTH,,"2150 N OAK ST, PLYMOUTH, IN 46563 US",BEST ONE,Approved,IC DIRECT SALES,"1/3/2024, 11:51 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337864,0013700000AS6rCAAT,"BECK AUTOMOTIVE3070 N MORTON ST, FRANKLIN, IN 46131 US",BECK AUTOMOTIVE,BRIGGMAN BECK INC,"3070 N MORTON ST, FRANKLIN, IN 46131 US",,Approved,IC DIRECT SALES,"2/13/2024, 3:30 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337545,0013700000ASDDgAAP,"COOPER TIRE AND AUTO SERVICE1111 S TILLOTSON, MUNCIE, IN 47304 US",COOPER TIRE AND AUTO SERVICE,,"1111 S TILLOTSON, MUNCIE, IN 47304 US",,Approved,IC DIRECT SALES,"1/4/2024, 3:49 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000699506,0011S00000knN2QQAU,"CORYDON TIRE CO1969 GARDNER LN NW, CORYDON, IN 47112 US",CORYDON TIRE CO,BIG O TIRES 014095,"1969 GARDNER LN NW, CORYDON, IN 47112 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:25 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000677166,0013700000ASD5yAAH,"RBCG LLC601 S MEMORIAL DR, NEW CASTLE, IN 47362 US",RBCG LLC,BIG O TIRES 014067,"601 S MEMORIAL DR, NEW CASTLE, IN 47362 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:24 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000602753,0013700000ASGn7AAH,"GTK INC900 S HWY 53, LAGRANGE, KY 40031-8551 US",GTK INC,BIG O TIRES 017026,"900 S HWY 53, LAGRANGE, KY 40031-8551 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:24 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000709813,0011S000016jNfsQAE,"SFEAR LLC540 S ST RD 67, MOORESVILLE, IN 46158 US",SFEAR LLC,BIG O TIRES 014099,"540 S ST RD 67, MOORESVILLE, IN 46158 US",BIG O Tire,Approved,IC DIRECT SALES,"5/22/2024, 8:55 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000537979,0013700000ASBnEAAX,"BROWNSBURG/TRAMMEL LLC5 COMMERCE DR, BROWNSBURG, IN 46112 US",BROWNSBURG/TRAMMEL LLC,BIG O TIRES 014041,"5 COMMERCE DR, BROWNSBURG, IN 46112 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:22 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000706463,0011S0000146RYBQA2,"BROADUS MANAGEMENT LLC1001 GRAND SEVEN CT, SELLERSBURG, IN 47172 US",BROADUS MANAGEMENT LLC,BIG O TIRES 014097,"1001 GRAND SEVEN CT, SELLERSBURG, IN 47172 US",BIG O Tire,Approved,IC DIRECT SALES,"10/16/2024, 3:38 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000692693,0013700000QzKcaAAF,"WRIGHT'S TIRES INC3012 W BROADWAY STREET, PRINCETON, IN 47670 US",WRIGHT'S TIRES INC,BIG O TIRES 014091,"3012 W BROADWAY STREET, PRINCETON, IN 47670 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:21 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000681412,0013700000ASHRxAAP,"TYRE ENTERPRISES INC7935 FEGENBUSH LN, LOUISVILLE, KY 40228 US",TYRE ENTERPRISES INC,BIG O TIRES 017017,"7935 FEGENBUSH LN, LOUISVILLE, KY 40228 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:21 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000689817,0013700000M11HnAAJ,"DS POWERS INC12614 DIXIE HWY., LOUISVILLE, KY 40272 US",DS POWERS INC,BIG O TIRES 017002,"12614 DIXIE HWY., LOUISVILLE, KY 40272 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:21 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000605932,0013700000ASHRwAAP,"HAAM INC11910 SHELBYVILLE RD, LOUISVILLE-JEFFERSON, KY 40243 US",HAAM INC,BIG O TIRES 017006,"11910 SHELBYVILLE RD, LOUISVILLE-JEFFERSON, KY 40243 US",BIG O Tire,Approved,IC DIRECT SALES,"4/3/2024, 9:10 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000698407,0013700000QydzoAAB,"TWRS ZIONSVILLE INC6380 CENTER DR, WHITESTOWN, IN 46075 US",TWRS ZIONSVILLE INC,BIG O TIRES 014093,"6380 CENTER DR, WHITESTOWN, IN 46075 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000686865,0013700000Dcn4BAAR,"TW TIRES INC203 SE 3RD ST, WASHINGTON, IN 47501 US",TW TIRES INC,BIG O TIRES 014089,"203 SE 3RD ST, WASHINGTON, IN 47501 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000697050,0011S00000buAnQQAU,"STALEYS TIRE AND WHEEL CENTER INC420 CIRCLE ST, SEYMOUR, IN 47274 US",STALEYS TIRE AND WHEEL CENTER INC,BIG O TIRES 014094,"420 CIRCLE ST, SEYMOUR, IN 47274 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000628368,0013700000ASDUwAAP,"ROMACK BROTHERS INC2471 N LEBANON ST, LEBANON, IN 46052-1186 US",ROMACK BROTHERS INC,BIG O TIRES 014068,"2471 N LEBANON ST, LEBANON, IN 46052-1186 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000689827,0013700000M11VcAAJ,"POWERS 16 INC1112 NORTH DIXIE HWY., ELIZABETHTOWN, KY 42701 US",POWERS 16 INC,BIG O TIRES 017016,"1112 NORTH DIXIE HWY., ELIZABETHTOWN, KY 42701 US",BIG O Tire,Approved,IC DIRECT SALES,"4/1/2024, 5:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000689742,0013700000M11FSAAZ,"PG #9 OF RADCLIFF INC1470 N. DIXIE HWY, RADCLIFF, KY 40160 US",PG #9 OF RADCLIFF INC,BIG O TIRES 017009,"1470 N. DIXIE HWY, RADCLIFF, KY 40160 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000603343,0013700000ASGexAAH,"MINT INC4413 CANE RUN RD, LOUISVILLE, KY 40216-4501 US",MINT INC,BIG O TIRES 017005,"4413 CANE RUN RD, LOUISVILLE, KY 40216-4501 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000059965,0013700000AS7krAAD,"MBM TIRES INC9414 TAYLORSVILLE RD, LOUISVILLE, KY 40299 US",MBM TIRES INC,BIG O TIRES 017004,"9414 TAYLORSVILLE RD, LOUISVILLE, KY 40299 US",BIG O Tire,Approved,IC DIRECT SALES,"4/3/2024, 9:11 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000605933,0013700000ASEyCAAX,"JOSEPH BRAD INC3623 LEXINGTON RD, LOUISVILLE-JEFFERSON, KY 40207 US",JOSEPH BRAD INC,BIG O TIRES 017001,"3623 LEXINGTON RD, LOUISVILLE-JEFFERSON, KY 40207 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000718546,0011S00001FgdQiQAJ,"DOHN AND BURCH TIRES INC215 CLIFTY DR, MADISON, IN 47250 US",DOHN AND BURCH TIRES INC,BIG O TIRES 014090,"215 CLIFTY DR, MADISON, IN 47250 US",BIG O Tire,Approved,IC DIRECT SALES,"10/15/2024, 9:03 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000710911,0011S000017zolpQAA,"CHIEFS TIRES INC.1209 EASTERN BLVD, CLARKSVILLE, IN 47129 US",CHIEFS TIRES INC.,BIG O TIRES 014100,"1209 EASTERN BLVD, CLARKSVILLE, IN 47129 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:19 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000681298,0013700000ARxfpAAD,"BEDFORD TIRE AND SERVICE CENTER INC1420 JAMES AVE, BEDFORD, IN 47421 US",BEDFORD TIRE AND SERVICE CENTER INC,BIG O TIRES 014088,"1420 JAMES AVE, BEDFORD, IN 47421 US",BIG O Tire,Approved,IC DIRECT SALES,"3/12/2024, 2:26 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000537945,0013700000AS7eRAAT,"BOT SERVICES INC.2668 E MAIN ST, PLAINFIELD, IN 46168 US",BOT SERVICES INC.,BIG O TIRES 014069,"2668 E MAIN ST, PLAINFIELD, IN 46168 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:15 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000690759,0013700000QwvYFAAZ,"SCOTTSBURG TIRE AND SERVICE CENTER1621 W MCCLAIN AVE, SCOTTSBURG, IN 47170 US",SCOTTSBURG TIRE AND SERVICE CENTER,BIG O TIRES 014092,"1621 W MCCLAIN AVE, SCOTTSBURG, IN 47170 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:14 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000699502,0011S00000enBQUQA2,"AUTO ACCESSORIES INCORPORATED2909 S 3RD PLACE, TERRE HAUTE, IN 47802 US",AUTO ACCESSORIES INCORPORATED,BIG O TIRES 014096,"2909 S 3RD PLACE, TERRE HAUTE, IN 47802 US",BIG O Tire,Approved,IC DIRECT SALES,"1/4/2024, 1:14 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337749,0013700000ASDvVAAX,"PORTLAND BEST ONE TIRE AND AUTO CAR210 S MERIDAN, PORTLAND, IN 47371 US",PORTLAND BEST ONE TIRE AND AUTO CAR,,"210 S MERIDAN, PORTLAND, IN 47371 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:09 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000724587,001Nv000002omMuIAI,"ZURCHER TIRE OF MARION INC302 E 4TH ST, MARION, IN 46952 US",ZURCHER TIRE OF MARION INC,BEST ONE TIRE & AUTO CARE OF GRANT,"302 E 4TH ST, MARION, IN 46952 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337371,0013700000ASDa7AAH,"TAYLORSVILLE TIRE CO11620 US 31 N, EDINBURGH, IN 46124 US",TAYLORSVILLE TIRE CO,,"11620 US 31 N, EDINBURGH, IN 46124 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000722278,0013700000M175BAAR,"SHELBY TIRE AND AUTO CARE INC309 N HARRISON STREET, SHELBYVILLE, IN 46176 US",SHELBY TIRE AND AUTO CARE INC,,"309 N HARRISON STREET, SHELBYVILLE, IN 46176 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000341471,0013700000ARwH4AAL,"MILLER TIRE AND AUTO CARE INC19 S JACKSON ST, NORTH VERNON, IN 47265-1504 US",MILLER TIRE AND AUTO CARE INC,ATTN MARION,"19 S JACKSON ST, NORTH VERNON, IN 47265-1504 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337657,0013700000ASDmDAAX,"MAIN STREET AUTO AND TRUCK SERV1410 MAIN ST, ELWOOD, IN 46036 US",MAIN STREET AUTO AND TRUCK SERV,,"1410 MAIN ST, ELWOOD, IN 46036 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000336740,0013700000ASDh1AAH,"HADSELL TIRE INC1841 S SCATTERFIELD RD, ANDERSON, IN 46016 US",HADSELL TIRE INC,,"1841 S SCATTERFIELD RD, ANDERSON, IN 46016 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337935,0013700000ASE3aAAH,"FULTON COUNTY TIRE2678 FT WAYNE RD, ROCHESTER, IN 46975 US",FULTON COUNTY TIRE,,"2678 FT WAYNE RD, ROCHESTER, IN 46975 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337912,0013700000AS51qAAD,"ESSERMAN TIRE SERVICE1775 W STATE RD 28, FRANKFORT, IN 46041 US",ESSERMAN TIRE SERVICE,,"1775 W STATE RD 28, FRANKFORT, IN 46041 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337551,0013700000ASDNTAA5,"DON MILLER TIRE1624 OHIO AVE, ANDERSON, IN 46016-1936 US",DON MILLER TIRE,,"1624 OHIO AVE, ANDERSON, IN 46016-1936 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000338687,0013700000AS652AAD,"CASS COUNTY TIRE COMPANY2665 E MARKET ST, LOGANSPORT, IN 46947 US",CASS COUNTY TIRE COMPANY,,"2665 E MARKET ST, LOGANSPORT, IN 46947 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337513,0013700000ASDlvAAH,"BLUFFTON TIRE INC1308 S MAIN ST, BLUFFTON, IN 46714 US",BLUFFTON TIRE INC,,"1308 S MAIN ST, BLUFFTON, IN 46714 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000337984,0013700000ASE52AAH,"BEST ONE OF MONROE101 N POLK ST, MONROE, IN 46772 US",BEST ONE OF MONROE,,"101 N POLK ST, MONROE, IN 46772 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000341430,0013700000ARwH3AAL,"BEST ONE - GRANT CO BYPASS1801 S WESTERN AVE, MARION, IN 46953-2821 US",BEST ONE - GRANT CO BYPASS,ZURCHER TIRE OF MARION,"1801 S WESTERN AVE, MARION, IN 46953-2821 US",BEST ONE,Approved,IC DIRECT SALES,"1/4/2024, 1:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Michael Webb,0000684355,0013700000AzIPCAA3,"DON'S TIRE AND AUTO REPAIR525 BUCKEYE ST, NORTH VERNON, IN 47265 US",DON'S TIRE AND AUTO REPAIR,,"525 BUCKEYE ST, NORTH VERNON, IN 47265 US",,Approved,IC DIRECT SALES,"1/5/2024, 9:43 AM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000695150,0013700000ZASjsAAH,"KZOO TIRE COMPANY8012 SHAVER, PORTAGE, MI 49024 US",KZOO TIRE COMPANY,,"8012 SHAVER, PORTAGE, MI 49024 US",,Approved,IC DIRECT SALES,"1/9/2024, 4:16 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000629524,0013700000ARxEFAA1,"TOWN AND COUNTRY TIRE AND AUTO1445 EAST MCKINLEY AVE, MISHAWAKA, IN 46545 US",TOWN AND COUNTRY TIRE AND AUTO,,"1445 EAST MCKINLEY AVE, MISHAWAKA, IN 46545 US",GOODYEARTSN-INACTIVE,Approved,IC DIRECT SALES,"1/9/2024, 4:08 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000337750,0013700000ASDvXAAX,"POWELL TIRE103 S WALNUT ST, BURKET, IN 46508 US",POWELL TIRE,,"103 S WALNUT ST, BURKET, IN 46508 US",,Approved,IC DIRECT SALES,"1/9/2024, 3:45 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000010548,0013700000ARyifAAD,"U S TIRE AND AUTO3350 GRANT ST, GARY, IN 46408 US",U S TIRE AND AUTO,,"3350 GRANT ST, GARY, IN 46408 US",BRIDGESTN FIRESTN AF,Approved,IC DIRECT SALES,"1/9/2024, 3:41 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000006169,0013700000AS0a5AAD,"PORTAGE TIRE AND AUTO SVC3520 SCOTTSDALE, PORTAGE, IN 46368 US",PORTAGE TIRE AND AUTO SVC,,"3520 SCOTTSDALE, PORTAGE, IN 46368 US",BRIDGESTN FIRESTN AF,Approved,IC DIRECT SALES,"1/9/2024, 3:36 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000458016,0013700000ASFsfAAH,"PATRIOT TIRE AND WHEEL205 FERNHILL AVE, FORT WAYNE, IN 46805-1016 US",PATRIOT TIRE AND WHEEL,,"205 FERNHILL AVE, FORT WAYNE, IN 46805-1016 US",BEST ONE,Approved,IC DIRECT SALES,"1/9/2024, 2:55 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000457454,0013700000ASF0LAAX,"PATRIOT TIRE AND AUTO1611 W DUPONT RD, FORT WAYNE, IN 46825-1003 US",PATRIOT TIRE AND AUTO,,"1611 W DUPONT RD, FORT WAYNE, IN 46825-1003 US",BEST ONE,Approved,IC DIRECT SALES,"1/9/2024, 2:55 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000692709,0013700000Xf2E1AAJ,"BEST ONE OF ANGOLA1101 N WAYNE STREET, ANGOLA, IN 46703 US",BEST ONE OF ANGOLA,BEST ONE TIRE & AUTO CARE OF ANGOLA,"1101 N WAYNE STREET, ANGOLA, IN 46703 US",BEST ONE,Approved,IC DIRECT SALES,"1/9/2024, 2:55 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Ginger Skuratowicz,0000716201,0011S00001CQ3KHQA1,"BEST ONE TIRE AND AUTO CARE OF KEND960 W NORTH ST, KENDALLVILLE, IN 46755 US",BEST ONE TIRE AND AUTO CARE OF KEND,KENDALLVILLE TIRE,"960 W NORTH ST, KENDALLVILLE, IN 46755 US",BEST ONE,Approved,IC DIRECT SALES,"1/9/2024, 2:55 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000689271,0013700000Ln2YuAAJ,"CITY TIRE SERVICE1800 E PIKE, ZANESVILLE, OH 43701 US",CITY TIRE SERVICE,CITY TIRE PROS,"1800 E PIKE, ZANESVILLE, OH 43701 US",ATD TIRE PROS,Approved,IC DIRECT SALES,"1/9/2024, 6:02 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000689223,0013700000MvWMQAA3,"SOUTH CENTRAL TIRE AND AUTO260 SOUTH ST SE, WARREN, OH 44483 US",SOUTH CENTRAL TIRE AND AUTO,,"260 SOUTH ST SE, WARREN, OH 44483 US",GOODYEARTSN-INACTIVE,Approved,IC DIRECT SALES,"1/9/2024, 6:01 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000655227,0013700000ASIzPAAX,"BROGAN AND FOLZ FIRESTONE4511 BRIDGETOWN RD, CINCINNATI, OH 45211 US",BROGAN AND FOLZ FIRESTONE,,"4511 BRIDGETOWN RD, CINCINNATI, OH 45211 US",BRIDGESTN FIRESTN AF,Approved,IC DIRECT SALES,"1/9/2024, 5:56 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000584223,0013700000ASIuNAAX,"MAJOR BRANDS INC125 TOMS DR, MOREHEAD, KY 40351-8413 US",MAJOR BRANDS INC,,"125 TOMS DR, MOREHEAD, KY 40351-8413 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/9/2024, 5:53 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000030423,0013700000ASC1cAAH,"FERGUSON TIRE SERVICE CO INC3550 MAIN ST, WEIRTON, WV 26062 US",FERGUSON TIRE SERVICE CO INC,,"3550 MAIN ST, WEIRTON, WV 26062 US",,Approved with Exceptions,IC DIRECT SALES,"3/1/2024, 4:37 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000725005,0013700000M17xQAAR,"MIKES TOWING AND REPAIR INC17391 ZOLMAN, FREDERICKTOWN, OH 43019 US",MIKES TOWING AND REPAIR INC,FREDERICKTOWN MARATHON,"17391 ZOLMAN, FREDERICKTOWN, OH 43019 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/9/2024, 5:43 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000720348,0011S00000en36pQAA,"GOODYEAR TSN - DO NOT USE809 REFUGEE RD, PICKERINGTON, OH 43147 US",GOODYEAR TSN - DO NOT USE,BW TIRE PICKERINGTON LTD,"809 REFUGEE RD, PICKERINGTON, OH 43147 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/9/2024, 5:43 PM",No,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000720352,0011S00000en35XQAQ,"GOODYEAR TSN2347 OLD STRINGTOWN RD, GROVE CITY, OH 43123 US",GOODYEAR TSN,BW TIRE GROVE CITY LTD,"2347 OLD STRINGTOWN RD, GROVE CITY, OH 43123 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/9/2024, 5:43 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000719298,0011S00001FXhRKQA1,"FOZIO ENTERPRISES INC9315 DARROW RD, TWINSBURG, OH 44087 US",FOZIO ENTERPRISES INC,,"9315 DARROW RD, TWINSBURG, OH 44087 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/9/2024, 5:42 PM",Yes,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000692054,0013700000M18LoAAJ,"CONSUMER TIRE - DO NOT USE216 CHERRY AVE, CHARDON, OH 44024 US",CONSUMER TIRE - DO NOT USE,,"216 CHERRY AVE, CHARDON, OH 44024 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/9/2024, 5:41 PM",No,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
CY24-LOYALTY,Zachary Keyes,0000691978,0013700000NVjIWAA1,"CONSUMER TIRE OF MENTOR - DO NOT US8443 MENTOR AVE., MENTOR, OH 44060 US",CONSUMER TIRE OF MENTOR - DO NOT US,CONSUMER TIRE,"8443 MENTOR AVE., MENTOR, OH 44060 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/9/2024, 5:41 PM",No,VPERK$ 2024 Loyalty Program,Tire Store,MIDATLANTIC
